OrderID,OrderLineID,OrderDate,CustomerID,StoreID,ProductID,Quantity,UnitPrice,DiscountPct,ShipStateRaw,Channel
508359,4,2025-06-29,203,6201.0,1023,3,95.17,0.0,,In-Club
508360,1,2025-06-29,404,6219.0,1064,4,242.76,0.0,,Online
508361,1,2025-06-29,359,6209.0,1029,3,81.79,0.0,,In-Club
508361,2,2025-06-29,359,6209.0,1045,2,147.65,0.0,,Curbside
508361,3,2025-06-29,359,6209.0,1112,2,64.34,0.0,,In-Club
508361,4,2025-06-29,359,6209.0,1127,2,274.31,0.0,,In-Club
508361,5,2025-06-29,359,6209.0,1007,3,89.23,0.0,,Online
508362,1,2025-06-29,72,6207.0,1092,4,284.69,0.1,,In-Club
508362,2,2025-06-29,72,6207.0,1015,6,47.38,0.0,,In-Club
508362,3,2025-06-29,72,6207.0,1022,5,176.46,0.0,,Online
508362,4,2025-06-29,72,6207.0,1112,1,64.34,0.0,,Online
508362,5,2025-06-29,72,6207.0,1114,5,161.3,0.0,,In-Club
508363,1,2025-06-29,316,6218.0,1122,5,128.7,0.0,,In-Club
508364,1,2025-06-29,348,6224.0,1082,3,84.63,0.0,,In-Club
508364,2,2025-06-29,348,6224.0,1127,2,274.31,0.0,,In-Club
508365,1,2025-06-29,600,6224.0,1024,6,209.69,0.1,,Online
508365,2,2025-06-29,600,6224.0,1043,1,69.64,0.0,,In-Club
508365,3,2025-06-29,600,6224.0,1023,4,95.17,0.0,,In-Club
508365,4,2025-06-29,600,6224.0,1119,2,255.14,0.0,,In-Club
508365,5,2025-06-29,600,6224.0,1040,2,295.92,0.0,,In-Club
508366,1,2025-06-29,110,6210.0,1024,4,209.69,0.0,,Curbside
508366,2,2025-06-29,110,6210.0,1105,4,130.35,0.0,,In-Club
508366,3,2025-06-29,110,6210.0,1015,4,47.38,0.0,,In-Club
508367,1,2025-06-29,177,6232.0,1015,3,47.38,0.0,,In-Club
508367,2,2025-06-29,177,6232.0,1023,2,95.17,0.15,,In-Club
508367,3,2025-06-29,177,6232.0,1001,2,349.82,0.15,,In-Club
508367,4,2025-06-29,177,6232.0,1112,4,64.34,0.0,,Online
508368,1,2025-06-29,199,6201.0,1092,4,284.69,0.0,,Online
508369,1,2025-06-29,383,6211.0,1037,6,287.39,0.0,,Online
508369,2,2025-06-29,383,6211.0,1041,4,302.17,0.15,,In-Club
508369,3,2025-06-29,383,6211.0,1122,5,128.7,0.0,,In-Club
508369,4,2025-06-29,383,6211.0,1084,3,276.36,0.0,,Curbside
508370,1,2025-06-29,287,6228.0,1112,6,64.34,0.0,,Online
508370,2,2025-06-29,287,6228.0,1080,5,188.87,0.1,,Curbside
508370,3,2025-06-29,287,6228.0,1041,2,302.17,0.0,,In-Club
508370,4,2025-06-29,287,6228.0,1147,1,216.17,0.1,,Online
508371,1,2025-06-29,62,6225.0,1092,5,284.69,0.0,,Online
508371,2,2025-06-29,62,6225.0,1023,5,95.17,0.0,,In-Club
508371,3,2025-06-29,62,6225.0,1064,1,242.76,0.0,,In-Club
508371,4,2025-06-29,62,6225.0,1055,2,176.93,0.15,,In-Club
508372,1,2025-06-29,383,6216.0,1037,2,287.39,0.0,,In-Club
508372,2,2025-06-29,383,6216.0,1147,4,216.17,0.0,,Online
508372,3,2025-06-29,383,6216.0,1132,4,71.7,0.0,,Online
508373,1,2025-06-29,360,6237.0,1033,5,157.68,0.0,,Online
508373,2,2025-06-29,360,6237.0,1057,1,28.45,0.0,,Online
508373,3,2025-06-29,360,6237.0,1116,5,239.68,0.0,,Online
508373,4,2025-06-29,360,6237.0,1037,5,287.39,0.0,,Curbside
508373,5,2025-06-29,360,6237.0,1100,6,63.5,0.0,,Online
508374,1,2025-06-29,378,6222.0,1112,3,64.34,0.0,,Online
508375,1,2025-06-29,592,6202.0,1108,3,78.9,0.0,,In-Club
508375,2,2025-06-29,592,6202.0,1112,6,64.34,0.0,,In-Club
508375,3,2025-06-29,592,6202.0,1112,6,64.34,0.1,,In-Club
508375,4,2025-06-29,592,6202.0,1147,4,216.17,0.0,,Online
508375,5,2025-06-29,592,6202.0,1056,5,305.22,0.0,,In-Club
508376,1,2025-06-29,567,6231.0,1132,1,71.7,0.0,,In-Club
508376,2,2025-06-29,567,6231.0,1007,1,89.23,0.0,,Curbside
508377,1,2025-06-30,51,6214.0,1108,1,78.9,0.15,,Online
508377,2,2025-06-30,51,6214.0,1023,1,95.17,0.0,,Online
508377,3,2025-06-30,51,6214.0,1126,6,41.38,0.0,,In-Club
508377,4,2025-06-30,51,6214.0,1108,3,78.9,0.0,,Online
508378,1,2025-06-30,109,6221.0,1015,3,47.38,0.2,,In-Club
508378,2,2025-06-30,109,6221.0,1112,2,64.34,0.0,,Online
508378,3,2025-06-30,109,6221.0,1127,2,274.31,0.15,,Curbside
508379,1,2025-06-30,295,6238.0,1109,3,240.46,0.1,,Online
508379,2,2025-06-30,295,6238.0,1015,3,47.38,0.0,OK,In-Club
508379,3,2025-06-30,295,6238.0,1127,6,274.31,0.0,,Curbside
508380,1,2025-06-30,454,6223.0,1112,1,64.34,0.1,,In-Club
508381,1,2025-06-30,25,6224.0,1064,4,242.76,0.0,,Online
508382,1,2025-06-30,445,6223.0,1055,5,176.93,0.0,,In-Club
508382,2,2025-06-30,445,6223.0,1082,1,84.63,0.0,,Curbside
508382,3,2025-06-30,445,6223.0,1127,1,274.31,0.0,,In-Club
508382,4,2025-06-30,445,6223.0,1043,2,69.64,0.0,,Online
508383,1,2025-06-30,136,6210.0,1023,4,95.17,0.2,,In-Club
508383,2,2025-06-30,136,6210.0,1127,2,274.31,0.0,,In-Club
508383,3,2025-06-30,136,6210.0,1013,3,229.35,0.1,,Curbside
508384,1,2025-06-30,301,6207.0,1139,5,197.16,0.0,,Curbside
508385,1,2025-06-30,531,6221.0,1053,3,164.61,0.0,,In-Club
508385,2,2025-06-30,531,6221.0,1084,3,276.36,0.0,,Curbside
508385,3,2025-06-30,531,6221.0,1023,3,95.17,0.0,,In-Club
508385,4,2025-06-30,531,6221.0,1139,1,197.16,0.0,,In-Club
508386,1,2025-06-30,442,6218.0,1116,5,239.68,0.0,,In-Club
508386,2,2025-06-30,442,6218.0,1142,2,164.28,0.0,,In-Club
508386,3,2025-06-30,442,6218.0,1109,5,240.46,0.0,,Curbside
508387,1,2025-06-30,417,6230.0,1029,3,81.79,0.0,,In-Club
508387,2,2025-06-30,417,6230.0,1053,4,164.61,0.0,,Online
508387,3,2025-06-30,417,6230.0,1082,6,84.63,0.0,,In-Club
508387,4,2025-06-30,417,6230.0,1103,1,215.68,0.0,,In-Club
508388,1,2025-07-01,68,6222.0,1112,1,64.34,0.0,,In-Club
508389,1,2025-07-01,356,6201.0,1147,4,216.17,0.0,,Curbside
508390,1,2025-07-01,523,6201.0,1024,1,209.69,0.15,,Online
508390,2,2025-07-01,523,6201.0,1127,4,274.31,0.0,,Curbside
508390,3,2025-07-01,523,6201.0,1071,3,136.38,0.1,,In-Club
508390,4,2025-07-01,523,6201.0,1112,1,64.34,0.2,,Online
508391,1,2025-07-01,219,6211.0,1053,3,164.61,0.0,,Online
508391,2,2025-07-01,219,6211.0,1056,2,305.22,0.1,,Online
508391,3,2025-07-01,219,6211.0,1015,1,47.38,0.0,,In-Club
508392,1,2025-07-01,507,6238.0,1147,1,216.17,0.0,,In-Club
508392,2,2025-07-01,507,6238.0,1122,2,128.7,0.0,,Online
508392,3,2025-07-01,507,6238.0,1023,3,95.17,0.2,,Curbside
508392,4,2025-07-01,507,6238.0,1159,4,130.52,0.0,,Online
508393,1,2025-07-01,246,6233.0,1103,6,215.68,0.0,,In-Club
508393,2,2025-07-01,246,6233.0,1127,5,274.31,0.0,,In-Club
508393,3,2025-07-01,246,6233.0,1015,4,47.38,0.0,,Online
508393,4,2025-07-01,246,6233.0,1064,2,242.76,0.1,,In-Club
508394,1,2025-07-01,263,6233.0,1109,1,240.46,0.0,,In-Club
508394,2,2025-07-01,263,6233.0,1023,6,95.17,0.0,,Online
508395,1,2025-07-01,146,6222.0,1082,1,84.63,0.0,,In-Club
508395,2,2025-07-01,146,6222.0,1073,4,25.37,0.0,,Online
508395,3,2025-07-01,146,6222.0,1037,4,287.39,0.0,,In-Club
508396,1,2025-07-01,134,6216.0,1053,6,164.61,0.0,,In-Club
508396,2,2025-07-01,134,6216.0,1147,3,216.17,0.2,,In-Club
508396,3,2025-07-01,134,6216.0,1050,3,95.16,0.0,,Online
508396,4,2025-07-01,134,6216.0,1037,2,287.39,0.0,,In-Club
508396,5,2025-07-01,134,6216.0,1089,6,327.01,0.0,,In-Club
508397,1,2025-07-01,533,6230.0,1109,4,240.46,0.0,,In-Club
508397,2,2025-07-01,533,6230.0,1112,3,64.34,0.0,,Online
508398,1,2025-07-01,430,6227.0,1116,3,239.68,0.0,,In-Club
508398,2,2025-07-01,430,6227.0,1015,1,47.38,0.0,,In-Club
508399,1,2025-07-01,119,6227.0,1064,5,242.76,0.0,,In-Club
508400,1,2025-07-01,587,6214.0,1116,1,239.68,0.1,,In-Club
508401,1,2025-07-01,570,6225.0,1139,4,197.16,0.0,,Curbside
508401,2,2025-07-01,570,6225.0,1103,1,215.68,0.1,,In-Club
508402,1,2025-07-01,57,6209.0,1015,3,47.38,0.0,,Online
508402,2,2025-07-01,57,6209.0,1064,3,242.76,0.0,,In-Club
508402,3,2025-07-01,57,6209.0,1015,4,47.38,0.0,,In-Club
508403,1,2025-07-01,369,6224.0,1116,3,239.68,0.0,,Online
508403,2,2025-07-01,369,6224.0,1015,6,47.38,0.1,,In-Club
508404,1,2025-07-01,214,6222.0,1029,1,81.79,0.1,,In-Club
508404,2,2025-07-01,214,6222.0,1069,5,434.3,0.0,,In-Club
508405,1,2025-07-01,446,6233.0,1082,6,84.63,0.15,,Curbside
508405,2,2025-07-01,446,6233.0,1064,1,242.76,0.0,,Online
508405,3,2025-07-01,446,6233.0,1082,6,84.63,0.0,,In-Club
508405,4,2025-07-01,446,6233.0,1112,5,64.34,0.0,,In-Club
508405,5,2025-07-01,446,6233.0,1060,6,92.64,0.15,,In-Club
508406,1,2025-07-01,543,6220.0,1089,4,327.01,0.0,,Online
508406,2,2025-07-01,543,6220.0,1053,3,164.61,0.0,,In-Club
508406,3,2025-07-01,543,6220.0,1057,4,28.45,0.0,,In-Club
508406,4,2025-07-01,543,6220.0,1104,1,309.72,0.0,,In-Club
508406,5,2025-07-01,543,6220.0,1084,6,276.36,0.2,,In-Club
508407,1,2025-07-01,27,6228.0,1112,3,64.34,0.15,,Online
508407,2,2025-07-01,27,6228.0,1092,5,284.69,0.0,,Online
508407,3,2025-07-01,27,6228.0,1120,6,227.3,0.0,,Online
508407,4,2025-07-01,27,6228.0,1073,1,25.37,0.0,,Online
508407,5,2025-07-01,27,6228.0,1084,2,276.36,0.0,,In-Club
508408,1,2025-07-01,233,6203.0,1109,5,240.46,0.15,,Curbside
508408,2,2025-07-01,233,6203.0,1037,5,287.39,0.15,,Online
508408,3,2025-07-01,233,6203.0,1064,2,242.76,0.0,,In-Club
508408,4,2025-07-01,233,6203.0,1105,2,130.35,0.1,,In-Club
508409,1,2025-07-02,508,6206.0,1084,5,276.36,0.0,,Online
508409,2,2025-07-02,508,6206.0,1015,6,47.38,0.1,,In-Club
508410,1,2025-07-02,347,6204.0,1041,5,302.17,0.0,,Online
508410,2,2025-07-02,347,6204.0,1116,6,239.68,0.0,,In-Club
508410,3,2025-07-02,347,6204.0,1023,2,95.17,0.0,,In-Club
508410,4,2025-07-02,347,6204.0,1044,4,227.56,0.0,,In-Club
508410,5,2025-07-02,347,6204.0,1147,1,216.17,0.0,,In-Club
508411,1,2025-07-02,173,6210.0,1123,4,356.01,0.0,,In-Club
508411,2,2025-07-02,173,6210.0,1117,2,274.58,0.0,,In-Club
508412,1,2025-07-02,577,6236.0,1127,1,274.31,0.0,,In-Club
508412,2,2025-07-02,577,6236.0,1116,2,239.68,0.15,,In-Club
508412,3,2025-07-02,577,6236.0,1023,4,95.17,0.0,,In-Club
508413,1,2025-07-02,369,6217.0,1084,6,276.36,0.0,,Curbside
508413,2,2025-07-02,369,6217.0,1073,2,25.37,0.2,,In-Club
508413,3,2025-07-02,369,6217.0,1053,6,164.61,0.0,,Online
508413,4,2025-07-02,369,6217.0,1124,2,56.34,0.0,Oklahoma,In-Club
508414,1,2025-07-02,534,6221.0,1082,1,84.63,0.2,,In-Club
508415,1,2025-07-02,382,6205.0,1015,3,47.38,0.1,,In-Club
508416,1,2025-07-02,234,6216.0,1049,1,14.33,0.0,,Online
508416,2,2025-07-02,234,6216.0,1040,6,295.92,0.1,,Online
508416,3,2025-07-02,234,6216.0,1134,2,335.07,0.0,,In-Club
508416,4,2025-07-02,234,6216.0,1108,4,78.9,0.0,,Online
508417,1,2025-07-02,568,6218.0,1092,4,284.69,0.0,,Online
508418,1,2025-07-02,175,6236.0,1084,4,276.36,0.0,,Online
508419,1,2025-07-02,250,6207.0,1108,4,78.9,0.0,,Online
508419,2,2025-07-02,250,6207.0,1116,6,239.68,0.0, OK ,Curbside
508419,3,2025-07-02,250,6207.0,1091,4,8.15,0.0,,In-Club
508419,4,2025-07-02,250,6207.0,1147,6,216.17,0.0,,Online
508419,5,2025-07-02,250,6207.0,1148,1,47.12,0.0,,In-Club
508420,1,2025-07-02,598,6223.0,1155,5,314.43,0.0,,Curbside
508420,2,2025-07-02,598,6223.0,1109,4,240.46,0.2,,Online
508420,3,2025-07-02,598,6223.0,1146,2,46.19,0.0,,Curbside
508420,4,2025-07-02,598,6223.0,1064,4,242.76,0.0,,In-Club
508420,5,2025-07-02,598,6223.0,1127,5,274.31,0.0,,Curbside
508421,1,2025-07-02,121,6223.0,1139,2,197.16,0.0,,Curbside
508422,1,2025-07-02,453,6220.0,1139,5,197.16,0.0,,In-Club
508422,2,2025-07-02,453,6220.0,1123,2,356.01,0.0,,In-Club
508422,3,2025-07-02,453,6220.0,1064,3,242.76,0.0,,Curbside
508422,4,2025-07-02,453,6220.0,1024,1,209.69,0.0,Oklahoma,Online
508422,5,2025-07-02,453,6220.0,1056,4,305.22,0.15,,In-Club
508423,1,2025-07-02,565,6209.0,1116,1,239.68,0.15,,In-Club
508423,2,2025-07-02,565,6209.0,1041,1,302.17,0.1,,In-Club
508424,1,2025-07-02,313,6215.0,1082,3,84.63,0.0,,In-Club
508424,2,2025-07-02,313,6215.0,1092,2,284.69,0.2,,In-Club
508424,3,2025-07-02,313,6215.0,1103,1,215.68,0.0,,In-Club
508425,1,2025-07-02,40,6229.0,1147,4,216.17,0.0,,In-Club
508425,2,2025-07-02,40,6229.0,1109,2,240.46,0.15,,Online
508426,1,2025-07-02,98,6220.0,1119,4,255.14,0.0,,In-Club
508427,1,2025-07-02,404,6231.0,1097,1,213.81,0.0,,In-Club
508427,2,2025-07-02,404,6231.0,1124,4,56.34,0.0,,Online
508427,3,2025-07-02,404,6231.0,1045,1,147.65,0.0,,In-Club
508427,4,2025-07-02,404,6231.0,1037,1,287.39,0.0,,Online
508428,1,2025-07-03,74,6208.0,1109,3,240.46,0.2,,In-Club
508428,2,2025-07-03,74,6208.0,1082,2,84.63,0.0,,Online
508429,1,2025-07-03,425,6237.0,1064,5,242.76,0.1,,In-Club
508429,2,2025-07-03,425,6237.0,1091,2,8.15,0.15,,In-Club
508429,3,2025-07-03,425,6237.0,1023,5,95.17,0.0,,In-Club
508429,4,2025-07-03,425,6237.0,1081,5,84.15,0.0,,Online
508430,1,2025-07-03,106,6209.0,1081,3,84.15,0.0,,Online
508430,2,2025-07-03,106,6209.0,1089,4,327.01,0.0,,Online
508430,3,2025-07-03,106,6209.0,1108,1,78.9,0.0,,Online
508430,4,2025-07-03,106,6209.0,1147,6,216.17,0.0,,Online
508431,1,2025-07-03,114,6207.0,1108,4,78.9,0.0,,Curbside
508431,2,2025-07-03,114,6207.0,1134,3,335.07,0.0,,Online
508432,1,2025-07-03,97,6222.0,1091,2,8.15,0.0,,Online
508432,2,2025-07-03,97,6222.0,1108,3,78.9,0.2,,In-Club
508433,1,2025-07-03,318,6217.0,1015,4,47.38,0.1,,In-Club
508433,2,2025-07-03,318,6217.0,1023,3,95.17,0.0,,Curbside
508433,3,2025-07-03,318,6217.0,1096,1,290.86,0.0,,Online
508433,4,2025-07-03,318,6217.0,1064,4,242.76,0.0,,In-Club
508434,1,2025-07-03,81,6227.0,1119,6,255.14,0.0,,In-Club
508434,2,2025-07-03,81,6227.0,1089,2,327.01,0.0,,In-Club
508435,1,2025-07-03,3,6236.0,1132,1,71.7,0.15,,In-Club
508435,2,2025-07-03,3,6236.0,1147,2,216.17,0.0,,Online
508435,3,2025-07-03,3,6236.0,1024,2,209.69,0.0,,In-Club
508435,4,2025-07-03,3,6236.0,1064,1,242.76,0.2,,In-Club
508435,5,2025-07-03,3,6236.0,1109,1,240.46,0.0,,Online
508436,1,2025-07-03,548,6203.0,1053,4,164.61,0.0,,In-Club
508436,2,2025-07-03,548,6203.0,1049,5,14.33,0.1,,Online
508436,3,2025-07-03,548,6203.0,1122,2,128.7,0.0,,Curbside
508436,4,2025-07-03,548,6203.0,1153,4,377.6,0.0,,Online
508437,1,2025-07-03,433,6223.0,1116,1,239.68,0.0,,In-Club
508437,2,2025-07-03,433,6223.0,1086,2,194.49,0.0,,Online
508437,3,2025-07-03,433,6223.0,1073,1,25.37,0.15,,In-Club
508437,4,2025-07-03,433,6223.0,1089,4,327.01,0.0,,Online
508438,1,2025-07-03,482,6210.0,1082,2,84.63,0.0,,Online
508438,2,2025-07-03,482,6210.0,1084,2,276.36,0.0,,In-Club
508439,1,2025-07-03,452,6201.0,1035,6,366.43,0.0,,Online
508439,2,2025-07-03,452,6201.0,1139,6,197.16,0.1,,In-Club
508439,3,2025-07-03,452,6201.0,1116,1,239.68,0.15,,In-Club
508439,4,2025-07-03,452,6201.0,1109,5,240.46,0.0,,In-Club
508440,1,2025-07-03,290,6201.0,1147,3,216.17,0.0,,In-Club
508440,2,2025-07-03,290,6201.0,1049,6,14.33,0.0,,In-Club
508440,3,2025-07-03,290,6201.0,1017,6,161.23,0.1,,Online
508440,4,2025-07-03,290,6201.0,1123,6,356.01,0.0,,Online
508440,5,2025-07-03,290,6201.0,1159,6,130.52,0.0,,Curbside
508441,1,2025-07-03,361,6216.0,1096,4,290.86,0.0,,Online
508441,2,2025-07-03,361,6216.0,1015,1,47.38,0.0,,In-Club
508442,1,2025-07-03,500,6221.0,1117,5,274.58,0.0,,In-Club
508442,2,2025-07-03,500,6221.0,1015,4,47.38,0.0,,Curbside
508442,3,2025-07-03,500,6221.0,1089,4,327.01,0.15,,Curbside
508442,4,2025-07-03,500,6221.0,1049,5,14.33,0.0,,Curbside
508442,5,2025-07-03,500,6221.0,1142,6,164.28,0.15,,Curbside
508443,1,2025-07-03,204,6211.0,1080,2,188.87,0.15,,In-Club
508443,2,2025-07-03,204,6211.0,1137,2,77.45,0.0,,Curbside
508444,1,2025-07-03,2,6218.0,1053,3,164.61,0.0,,In-Club
508445,1,2025-07-03,495,6232.0,1064,3,242.76,0.0,,In-Club
508445,2,2025-07-03,495,6232.0,1147,5,216.17,0.0,,Online
508446,1,2025-07-03,383,6223.0,1035,6,366.43,0.0,,Online
508447,1,2025-07-03,88,6209.0,1096,3,290.86,0.1,,Curbside
508448,1,2025-07-03,400,6220.0,1064,3,242.76,0.1,,Online
508448,2,2025-07-03,400,6220.0,1116,6,239.68,0.2,,Online
508448,3,2025-07-03,400,6220.0,1023,4,95.17,0.0,,Online
508448,4,2025-07-03,400,6220.0,1071,5,136.38,0.0,,In-Club
508448,5,2025-07-03,400,6220.0,1112,2,64.34,0.0,,In-Club
508449,1,2025-07-04,224,6220.0,1112,1,64.34,0.0,,Curbside
508450,1,2025-07-04,189,6236.0,1084,4,276.36,0.1,,In-Club
508450,2,2025-07-04,189,6236.0,1007,3,89.23,0.0,,Online
508451,1,2025-07-04,522,6210.0,1103,4,215.68,0.0,,In-Club
508451,2,2025-07-04,522,6210.0,1142,1,164.28,0.0,,Curbside
508451,3,2025-07-04,522,6210.0,1023,4,95.17,0.0,,Curbside
508452,1,2025-07-04,172,6238.0,1100,2,63.5,0.1,,In-Club
508452,2,2025-07-04,172,6238.0,1112,6,64.34,0.0,,In-Club
508453,1,2025-07-04,141,6230.0,1015,5,47.38,0.0,,In-Club
508454,1,2025-07-04,191,6226.0,1007,1,89.23,0.0,,Online
508454,2,2025-07-04,191,6226.0,1082,3,84.63,0.0,,In-Club
508454,3,2025-07-04,191,6226.0,1119,3,255.14,0.2,,In-Club
508454,4,2025-07-04,191,6226.0,1024,2,209.69,0.0,,Online
508454,5,2025-07-04,191,6226.0,1125,4,263.83,0.1,,Online
508455,1,2025-07-04,63,6216.0,1108,5,78.9,0.15,,Curbside
508455,2,2025-07-04,63,6216.0,1055,4,176.93,0.0,,In-Club
508455,3,2025-07-04,63,,1084,-4,276.36,0.0,,Online
508455,4,2025-07-04,63,6216.0,1147,5,216.17,0.0,,In-Club
508455,5,2025-07-04,63,6216.0,1037,6,287.39,0.0,,In-Club
508456,1,2025-07-04,357,6219.0,1084,3,276.36,0.0,,Online
508456,2,2025-07-04,357,6219.0,1105,4,130.35,0.1,,Online
508456,3,2025-07-04,357,6219.0,1023,6,95.17,0.0,,Online
508456,4,2025-07-04,357,6219.0,1015,5,47.38,0.1,,In-Club
508456,5,2025-07-04,357,6219.0,1007,3,89.23,0.0,,Online
508457,1,2025-07-04,502,6222.0,1055,2,176.93,0.2,,In-Club
508457,2,2025-07-04,502,6222.0,1015,3,47.38,0.0,,Curbside
508457,3,2025-07-04,502,6222.0,1120,5,227.3,0.15,,Curbside
508457,4,2025-07-04,502,6222.0,1157,2,40.72,0.0,,Online
508457,5,2025-07-04,502,6222.0,1015,4,47.38,0.15,,Online
508458,1,2025-07-04,223,6236.0,1071,5,136.38,0.0,,Curbside
508459,1,2025-07-04,35,6211.0,1012,6,97.17,0.0,,Online
508459,2,2025-07-04,35,6211.0,1023,3,95.17,0.1,,In-Club
508460,1,2025-07-04,275,6225.0,1055,4,176.93,0.0,,Online
508461,1,2025-07-04,382,6217.0,1064,3,242.76,0.1,,Curbside
508461,2,2025-07-04,382,6217.0,1147,2,216.17,0.0,,In-Club
508462,1,2025-07-05,407,6201.0,1041,4,302.17,0.0,,Curbside
508462,2,2025-07-05,407,6201.0,1001,1,349.82,0.0,,In-Club
508462,3,2025-07-05,407,6201.0,1137,3,77.45,0.15,,In-Club
508462,4,2025-07-05,407,6201.0,1017,5,161.23,0.1,,Online
508462,5,2025-07-05,407,6201.0,1147,5,216.17,0.0,,Online
508463,1,2025-07-05,374,6208.0,1023,1,95.17,0.0,,In-Club
508464,1,2025-07-05,82,6201.0,1103,5,215.68,0.0,,In-Club
508465,1,2025-07-05,599,6208.0,1159,1,130.52,0.0,,Online
508465,2,2025-07-05,599,6208.0,1023,6,95.17,0.15,,In-Club
508465,3,2025-07-05,599,6208.0,1071,2,136.38,0.0,,In-Club
508465,4,2025-07-05,599,6208.0,1117,6,274.58,0.1,,Online
508465,5,2025-07-05,599,6208.0,1015,2,47.38,0.2,,Curbside
508466,1,2025-07-05,86,6220.0,1112,5,64.34,0.0,,Online
508467,1,2025-07-05,145,6232.0,1017,3,161.23,0.0,,In-Club
508467,2,2025-07-05,145,6232.0,1041,1,302.17,0.0,,In-Club
508467,3,2025-07-05,145,6232.0,1024,1,209.69,0.0,,In-Club
508467,4,2025-07-05,145,6232.0,1139,3,197.16,0.0,,In-Club
508467,5,2025-07-05,145,6232.0,1029,6,81.79,0.1,,In-Club
508468,1,2025-07-05,537,6226.0,1015,1,47.38,0.0,,Online
508468,2,2025-07-05,537,6226.0,1099,3,84.03,0.0,,In-Club
508468,3,2025-07-05,537,6226.0,1056,1,305.22,0.0,,Curbside
508468,4,2025-07-05,537,6226.0,1064,4,242.76,0.0,,In-Club
508469,1,2025-07-05,579,6202.0,1023,3,95.17,0.0,,Curbside
508470,1,2025-07-05,123,6225.0,1116,2,239.68,0.0,,In-Club
508470,2,2025-07-05,123,6225.0,1103,6,215.68,0.0,,Online
508470,3,2025-07-05,123,6225.0,1060,2,92.64,0.0,,Online
508471,1,2025-07-05,148,6226.0,1024,3,209.69,0.0,,In-Club
508472,1,2025-07-05,239,6204.0,1100,2,63.5,0.15,,Online
508473,1,2025-07-05,261,6222.0,1116,5,239.68,0.0,,In-Club
508474,1,2025-07-05,136,6204.0,1053,2,164.61,0.15,,In-Club
508474,2,2025-07-05,136,6204.0,1012,3,97.17,0.0,,In-Club
508474,3,2025-07-05,136,6204.0,1037,5,287.39,0.1,,In-Club
508474,4,2025-07-05,136,6204.0,1109,3,240.46,0.15,,In-Club
508474,5,2025-07-05,136,6204.0,1153,4,377.6,0.0,,In-Club
508475,1,2025-07-05,586,6211.0,1007,6,89.23,0.0,,In-Club
508475,2,2025-07-05,586,6211.0,1053,5,164.61,0.0,,Online
508476,1,2025-07-05,53,6237.0,1015,6,47.38,0.1,,Curbside
508477,1,2025-07-05,456,6217.0,1053,1,164.61,0.0,,In-Club
508477,2,2025-07-05,456,6217.0,1064,5,242.76,0.1,,In-Club
508477,3,2025-07-05,456,6217.0,1142,1,164.28,0.0,,Online
508477,4,2025-07-05,456,6217.0,1017,2,161.23,0.2,,In-Club
508477,5,2025-07-05,456,6217.0,1116,4,239.68,0.0,,Online
508478,1,2025-07-05,541,6207.0,1064,6,242.76,0.0,,In-Club
508478,2,2025-07-05,541,6207.0,1122,2,128.7,0.0,,Curbside
508478,3,2025-07-05,541,6207.0,1084,2,276.36,0.0,Oklahoma,In-Club
508478,4,2025-07-05,541,6207.0,1015,3,47.38,0.0,,Curbside
508479,1,2025-07-06,204,6220.0,1103,6,215.68,0.0,,Online
508480,1,2025-07-06,584,6212.0,1132,2,71.7,0.0,,In-Club
508481,1,2025-07-06,218,6235.0,1017,3,161.23,0.0,,Online
508481,2,2025-07-06,218,6235.0,1091,1,8.15,0.1,Oklahoma,In-Club
508481,3,2025-07-06,218,6235.0,1123,4,356.01,0.0,,Curbside
508482,1,2025-07-06,191,6225.0,1153,3,377.6,0.0,,Online
508482,2,2025-07-06,191,6225.0,1112,5,64.34,0.1,,In-Club
508482,3,2025-07-06,191,6225.0,1049,4,14.33,0.0,,Online
508483,1,2025-07-06,204,6215.0,1112,4,64.34,0.1,,In-Club
508484,1,2025-07-06,296,6230.0,1112,3,64.34,0.0,ok,In-Club
508484,2,2025-07-06,296,6230.0,1112,6,64.34,0.2,,In-Club
508484,3,2025-07-06,296,6230.0,1127,6,274.31,0.0,,Online
508485,1,2025-07-06,93,6237.0,1023,3,95.17,0.0,,Curbside
508486,1,2025-07-06,266,6212.0,1023,6,95.17,0.0,,In-Club
508486,2,2025-07-06,266,6212.0,1108,4,78.9,0.0,,Online
508487,1,2025-07-06,446,6210.0,1147,4,216.17,0.0,,In-Club
508487,2,2025-07-06,446,6210.0,1082,4,84.63,0.2,,Online
508487,3,2025-07-06,446,6210.0,1147,6,216.17,0.0,,In-Club
508488,1,2025-07-06,309,6216.0,1147,1,216.17,0.0,,In-Club
508488,2,2025-07-06,309,6216.0,1139,4,197.16,0.0,,Online
508488,3,2025-07-06,309,6216.0,1139,4,197.16,0.0,,Online
508488,4,2025-07-06,309,6216.0,1137,3,77.45,0.0,,Curbside
508489,1,2025-07-06,513,6224.0,1123,3,356.01,0.1,,Online
508490,1,2025-07-06,457,6207.0,1112,5,64.34,0.0,,In-Club
508491,1,2025-07-06,57,6228.0,1010,4,249.17,0.15,,In-Club
508491,2,2025-07-06,57,6228.0,1023,1,95.17,0.0,,In-Club
508492,1,2025-07-06,351,6218.0,1023,6,95.17,0.1,,Online
508492,2,2025-07-06,351,6218.0,1010,1,249.17,0.0,,Online
